7311	TTE. MARITIMO INTERNACIONAL PASAJEROS
7312	TTE. MARITIMO INTERNACIONAL MERCANCIAS
732	TTE. MARITIMO DE CRUDOS Y GASES
7331	TTE. CABOTAJE Y VIAS INTERIOR VIAJEROS
7332	TTE. CABOTAJE Y VIAS INTERIOR MERCANCIAS
7333	TRANSBORDADORES, FERRY BOATS Y SIMIL
7334	TTE.MARITIMO PASAJEROS EN JET-FOIL
7411	TTE. AEREO NACIONAL DE VIAJEROS
7412	TTE. AEREO NACIONAL MERCANCIAS
7413	TTE. AEREO INTERNACIONAL DE VIAJEROS
7414	TTE. AEREO INTERNACIONAL MERCANCIAS
7421	TTE. AEREO NACIONAL VIAJEROS
7422	TTE. AEREO NACIONAL DE MERCANCIAS
7423	TTE. AEREO INTERNAC.VIAJEROS CHARTER
7424	TTE. AEREO INTERNAC. MERCANCIAS CHARTER
7511	GUARDIA Y CUSTODIA VEHICULOS EN GARAJES
7512	GUARDIA Y CUSTODIA VEHICULOS PARKING
7513	GUARDIA Y CUSTODIA VEHICULOS EN SOLARES
7514	EXPLOTACION AUTOPISTAS Y TUNELES PEAJE
7515	ENGRASE Y LAVADO DE VEHICULOS
7516	SERVICIOS DE CARGA Y DESCARGA MERCANCIAS
7521	SERVICIOS PILOTAJE Y PRACTICOS PUERTOS
7522	SERVICIOS TRANSBORDO DE BARCOS
7523	SERVICIOS DE REMOLQUE DE NAVIOS
7524	SERVICIOS LIMPIEZA Y DESINFECCION BARCOS
7525	SERV. SALVAMENTO Y RECUPERACION BARCOS
7526	SERVICIOS CARGA Y DESCARGA DE BUQUES
7527	EXPLOTACION DE PUERTOS,CANALES Y DIQUES
7528	SERV. SEÑALES MARITIMAS Y COSTERAS
7531	TERMINALES LINEAS TTE. AEREO AEROPUERTOS
7532	SERVICIO DE CONTROL DE NAVEGACION AEREA
7533	SERV. HANGARES Y ESTACIONAMIENTO AVIONES
7534	SERV. REMOLQUE, Y MANTENIMIENTO AVIONES
7535	EXPLOTACION INTEGRAL DE AEROPUERTOS
7539	OTROS SERV. ANEXOS AL TTE. AEREO NCOP
7541	DEPOSITOS Y ALMACENES GENERALES
7542	DEPOSITOS Y ALMACENES DE VEHICULOS
7543	SILOS Y OTROS ALMACENES DE GRANOS
7544	ALMACENES FRIGORIFICOS
7545	ALMACENES Y DEPOSITOS DE LIQUIDOS
7546	GUARDAMUEBLES
7549	OTROS DEPOSITOS ESPECIALES NCOP
755	AGENCIAS DE VIAJES
756	ACTIV. AUXILIARES Y COMPLEMENTARIAS TTE.
757	SERVICIO DE MUDANZAS
7611	SERVICIOS DE TELEFONIA FIJA
7612	SERVICIOS DE TELEFONIA MOVIL
769	OTROS SERVICIOS DE TELECOMUNICACION
811	BANCA
812	CAJAS DE AHORRO
8191	INSTITUCIONES DE CREDITO
8192	ESTABLECIMIENTOS FINANCIEROS DE CREDITO
8193	"ESTABLEC.FINANCIEROS CREDITO ""PRESTAMOS"""
8194	"ESTABLEC.FINANCIEROS CREDITO ""FACTORING"""
8195	"ESTABLEC.FINANCIEROS CREDITO ""ARRENDAM."""
8196	ENTIDADES DE CAMBIO DE MONEDA
8199	OTRAS ENTIDADES FINANCIERAS NCOP
821	ENTIDADES ASEGURADORES DE VIDA Y CAPIT.
822	ASEGURADORAS DE ENFERMEDAD Y RIESGOS
823	OTRAS ENTIDADES ASEGURADORAS
8311	SERV.COMPRA-VTA. DE VALORES MOBILIARIOS
8312	SER. FINANC. CONTRATACION PRODUCTOS
8313	SERV. DE COMPENSACION BANCARIA
8319	OTROS SERVICIOS FINANCIEROS NCOP
8321	AGENCIAS DE SEGUROS Y CORREDURIAS
8322	SERV. TASACION Y TARIFICACION SEGUROS
8329	OTROS SERV. AUXILIARES DE SEGUROS
8331	PROMOCION INMOBILIARIA DE TERRENOS
8332	PROMOCION INMOBILIARIA DE EDIFICACIONES
834	SERV. PROPIEDAD INMOBILIARIA E INDUSTRIA
841	SERVICIOS JURIDICOS
842	SERVICIOS FINANCIEROS Y CONTABLES
8431	SERVICIOS TECNICOS DE INGENIERIA
8432	SERV. TEC. DE ARQUITECTURA
8433	SERV. TEC. PROSPECCIONES Y GEOLOGIA
8434	SERV. TECNICOS DE TOPOGRAFIA
8435	SERV. TECNICOS DE DELINEACION
8436	INSPECCION TECNICA DE VEHICULOS
8439	OTROS SERVICIOS TECNICOS NCOP
844	SERVICIOS PUBLICIDAD, RELACIONES PUBLIC.
845	EXPLOTACION ELECTRONICA POR TERCEROS
846	EMPRESAS DE ESTUDIO DE MERCADO
847	SERV.INTEGRALES DE CORREOS Y TELECOMUNIC
8491	COBROS DE DEUDAS Y CONFECCION FACTURAS
8492	SERV. MECANOGRAFICOS, TAQUIGRAFICOS, ETC
8493	SERV. TRADUCCION Y SIMILARES
8494	SERV. CUSTODIA, SEGURIDAD Y PROTECCION
8495	SERVICIOS MENSAJERIA,RECADER., Y REPARTO
8496	SERV.COLOCACION Y SUMINISTRO DE PERSONAL
8497	SERV. GESTION ADMINISTRATIVA
8498	MULTISERVICIOS INTENSIVOS EN PERSONAL
8499	OTROS SERVICIOS INDEPENDIENTES NCOP
851	ALQUILER MAQUINARIA Y EQUIPO AGRICOLA
852	ALQUILER MAQUINARIA Y EQUIP. CONSTRUCC.
853	ALQUILER MAQ. Y EQUIPO CONTABLE
8541	ALQUILER AUTOMOVILES SIN CONDUCTOR
8542	"ALQUILER AUTOMOVILES EN ""RENTING"""
8551	ALQUILER DE AERONAVES DE TODAS CLASES
8552	ALQUILER DE EMBARCACIONES
8553	ALQUILER DE BICICLETAS
8559	ALQUILER OTROS MEDIOS TRANSP. N.C.O.P.
8561	ALQUILER DE BIENES DE CONSUMO
8562	ALQUILER DE PELICULAS DE VIDEO
8571	ALQUILER DE APARATOS DE MEDIDA
8572	SERV.DE PESA A MEDIDA SIN ALQUILER
8573	ALQUILER CONTADORES PARA AUTOMOVILES
8574	ALQUILER, LEC., CONS., CONTADORES DE LUZ
8575	LECTURA Y CONS. CONTAD. LUZ TANTO ALZADO
8576	ALQUILER, LEC. Y CONS. CONTADORES GAS
8577	LECTURA Y CONS. DE CONTADORES DE GAS
8578	ALQUILER, LEC. Y CONS. CONTADORES AGUA
8579	LECTURA Y CONS. DE CONTADORES DE AGUA
859	ALQUILER OTROS BIENES MUEBLES NCOP
8611	ALQUILER DE VIVIENDAS
8612	ALQUILER LOCALES INDUSTRIALES
862	ALQUILER INMUEBLES RUSTICOS
911	SERVICIOS AGRICOLAS Y GANADEROS
912	SERVICIOS FORESTALES,PESCA Y ACUICULTURA
9211	SERV. LIMPIEZA DE VIAS Y JARDINES
9212	SERV. RECOGIDA DE BASURAS Y DESECHOS
9213	EXTERMINIO ANIMALES DAÑINOS Y DESIFECC.
9214	SERV.ALCANTARILLADO, EVACUACION AGUAS
9215	SERVICIOS INCINERACION, ELIM. BASURAS
9216	SERV.PROTECCION Y ACONDIC. AMBIENTAL
9217	SERV. PROTECCION CONTRA INCENDIOS
9218	SERV. ADMON. CEMENTERIOS
9219	OTROS SERVICIOS DE SANEAMIENTO N.C.O.P.
922	SERVICIOS DE LIMPIEZA
9311	GUARDERIA Y ENSEÑANZA INFANTIL,EXCLUSIV.
9312	ENSEÑANZA DE EDUCACION BASICA
9313	ENSEÑANZA BACHILLERATO, F.P., Y C.O.U.
9314	ENSEÑANZA REGLADA (PREESC,EGB,BUP,FP,COU
9315	ENSEÑANZA DE EDUCACION SUPERIOR
9321	ENSEÑANZA FORMACION PROF. NO SUPERIOR
9322	ENSEÑANZA FORM. PROFESIONAL SUPERIOR
9331	ENSEÑANZA CONDUCCION VEHICULOS
9332	PROMOC. CURSOS Y ESTUDIOS EN EL EXTRANJ.
9339	OTROS ACTIV. ENSEÑANZA
934	ENSEÑANZA FUERA ESTABLECIMIENTO PERMANEN
9351	COLEGIOS MAYORES
9352	RESIDENCIAS DE ESTUDIANTES
936	INVESTIGACION CIENTIFICA Y TECNICA
9411	HOSPITALES GENERALES
9412	HOSPITALES ESPECIALIZADOS
9421	CONSULTORIOS MEDICOS, SANITARIOS...
9422	BALNEARIOS Y BAÑOS
9429	OTROS SERV. SANITARIOS
943	CONSULTAS CLINICAS ESTOMAT. Y ODONTOLOG.
944	SERV. NATUROPATIA,ACUPUNTURA,PARASANIT.
945	CONSULTAS Y CLINICAS VETERINARIAS
951	ASISTENCIA Y SERV. SOCIALES DISMINUIDOS
952	ASIST. Y SERV. DISMINUIDOS NO RESIDENC.
9611	PRODUCCION PELICULAS CINEMATOGRAFICAS
9612	DOBLAJE, MONTAJE DE PELICULAS
9613	DECORACIONES ESCENICAS PELICULAS
9621	DISTRIBUCION Y VENTA DE PELICULAS
9622	DISTRIBUCION Y VTA MAY. PELICULAS
9631	EXHIBICION DE PELICULAS CINEMATOGRAFICAS
9632	EXHIBICION PELICULAS AIRE LIBRE
9633	EXHIBICION PELICULAS SIN ESTABLECIMIENTO
9634	EXHIBICION PELICULAS ESTABLEC. DISTINTOS
9641	SERVICIOS DE RADIODIFUSION
9642	SERVICIOS DE TELEVISION
9643	SERV.TRANSMISION Y ENLACE SEÑALES TV
9651	ESPECTACULOS EN SALAS Y LOCALES
9652	ESPECTACULOS AL AIRE LIBRE
9653	ESPECTACULOS FUERA ESTABLECIMIENTO
9654	EMPRESAS DE ESPECTACULOS
9655	ESPECTACULOS TAURINOS
9661	BIBLIOTECAS Y MUSEOS
9662	ZOOLOGICOS, BOTANICOS Y SIMILARES
9669	OTROS SERVICIOS CULTURALES NCOP
9671	INSTALACIONES DEPORTIVAS
9672	ESCUELAS Y SERV. PERFECC. DEL DEPORTE
9673	ALQUILER ARTICULOS DEPORTE EN INST. DEP.
9681	INSTALAC. CELEB. ESPECTACULOS DEPORTIVOS
9682	ORGANIZACION ESPECTACULOS DEPORTIVOS
9683	ORGANIZ.ESPECT.DEPORT. FEDERAC. Y CLUBES
9691	SALAS DE BAILE Y DISCOTECAS
9692	CASINOS DE JUEGO
9693	JUEGOS DE BINGO
9694	MAQUINAS RECREATIVAS Y DE AZAR
9695	JUEGOS BILLAR, PING-PONG, BOLOS Y OTROS
9696	SALONES RECREATIVOS Y DE JUEGO
9697	OTRAS MAQUINAS AUTOMATICAS
9711	TINTE,LIMP. SECO, LAVADO Y PLANCHADO
9712	LIMPIEZA Y TEÑIDO DEL CALZADO
9713	ZURCIDO Y REPARACION DE ROPAS
9721	SERV. PELUQUERIA SEÑORAS Y CABALLEROS
9722	SALONES E INSTITUTOS DE BELLEZA
9731	SERVICIOS FOTOGRAFICOS
9732	MAQUINAS AUTOMAT. FOTOGRAFIAS Y FOTOCOP.
9733	SERV. COPIAS DOCUMENTOS MAQ.FOTOCOPIA
974	AGENCIAS PRESTACION SERV. DOMESTICOS
975	SERVICIOS DE ENMARCACION
9791	SERV. POMPAS FUNEBRES
9792	ADORNO DE TEMPLOS Y OTROS LOCALES
9793	AGENCIAS MATRIMONIALES Y OTROS SERVICIOS
9794	ADIESTRAMIENTO Y CUIDADOS DE ANIMALES
9799	OTROS SERVICIOS PERSONALES NCOP
9811	CURIOSIDADES EN PARQUES, GRUTAS, ...
9812	JARDINES DE RECREO
9813	PARQUES DE ATRACCIONES (TAMB. ACUATICOS)
9821	TOMBOLAS Y RIFAS AUTORIZADAS ESTABLECIM.
9822	TOMBOLAS Y RIFAS AUTOR. SIN ESTABLECIM.
9823	EXPOSICION FIGURAS DE CERA ESTABLECIM.
9824	OTRAS ATRACC.,SERVICIOS, FUERA ESTABLEC.
9825	ORGANIZ.Y CELEB.APUESTAS DEPORT.LOTERIA
983	AGENCIAS DE COLOCACION DE ARTISTAS
9891	EXPEDICION BILLETES ESPECTACULOS
9892	SERV. ORGANIZ. CONGRESOS,ASAMBLEAS, ...
9893	PARQUES O RECINTOS FERIALES
991	PREST.SERV.SOCIED.DESARROLLO INDUS. REG.
999	OTROS SERVICIOS N.C.O.P.
