831	MEDICOS MEDICINA GENERAL
832	MEDICOS ESPECIALISTAS
833	ESTOMATOLOGOS
834	ODONTOLOGOS
835	FARMACEUTICOS
836	AYUD. TECN. SANITARIOS Y FISIOTERAPEUTAS
837	PROTESICOS E HIGIENISTAS DENTALES
838	OPTICOS-OPTOMETRISTAS Y PODOLOGOS
839	MASAJISTAS, DIETISTAS, Y AUX.ENFERMERIA
841	ACUPUNTORES, NATUROPATAS Y OTROS
851	REPRESENTANTES TECNICOS DEL ESPECTACULO
852	APODERADOS Y REPRESENTANTES TAURINOS
853	AGENTES COLOCADORES ARTISTAS
854	EXPERTOS ORGANIZACION CONGRESOS
855	AGENTES Y CORREDORES APUESTAS
861	PINTORES,ESCULTORES,CERAMISTAS,ARTESANOS
862	RESTAURADORES OBRAS DE ARTE
871	EXPENDEDORES OFICIALES LOTERIAS
872	EXPENDEDORES OFICIALES APUESTAS
873	EXPENDEDORES NO OFICIALES APUESTAS
881	ASTROLOGOS Y SIMILARES
882	GUIAS DE TURISMO
883	GUIAS INTERPRETES DE TURISMO
884	PERITOS TASADORES:SEGUROS,ALHAJAS,...
885	LIQUIDADORES Y COMISARIOS DE AVERIAS
886	CRONOMETRADORES
887	MAQUILLADORES Y ESTETICISTAS
888	GRAFOLOGOS
899	OTROS PROF. RELACIONADOS CON SERVICIOS
